file,pixel_count,minimum,p01,p1,p50,p99,p999,maximum,saturated_fraction,cell_type,color,doe_state,exposure_seconds
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.05s\custom_p0008_z004.tiff,262144,5985,6864.143,7888.0,29508.5,65535.0,65535.0,65535,0.10582351684570312,cell2_ND,all,noDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.05s\custom_p0008_z005.tiff,262144,5924,6809.429,7755.0,29295.0,65535.0,65535.0,65535,0.111907958984375,cell2_ND,all,noDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.05s\custom_p0008_z006.tiff,262144,6033,6766.143,7776.0,29333.0,65535.0,65535.0,65535,0.12045669555664062,cell2_ND,all,noDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.05s\custom_p0008_z007.tiff,262144,5987,6840.0,7880.0,29852.0,65535.0,65535.0,65535,0.1364898681640625,cell2_ND,all,noDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.05s\custom_p0008_z008.tiff,262144,5801,6787.0,7899.43,29673.0,65535.0,65535.0,65535,0.14586257934570312,cell2_ND,all,noDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z000.tiff,262144,7295,7965.143,8508.0,19032.0,40546.57000000001,42592.85700000002,44968,0.0,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z001.tiff,262144,7174,7964.143,8485.43,18814.0,42070.0,44648.0,46868,0.0,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z002.tiff,262144,6854,7844.143,8357.0,18468.0,43581.0,46431.85700000002,55851,0.0,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z003.tiff,262144,7096,7813.0,8322.0,18267.0,46873.0,51384.0,65535,0.000118255615234375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z004.tiff,262144,6743,7783.143,8296.0,18043.0,50044.0,57991.99900000013,65535,0.000385284423828125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z005.tiff,262144,7118,7942.0,8452.43,18560.0,52455.57000000001,64582.57000000018,65535,0.000751495361328125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z006.tiff,262144,7109,7853.0,8385.0,18774.0,53325.850000000035,65535.0,65535,0.001636505126953125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z007.tiff,262144,7063,7815.286,8308.43,18944.0,53699.850000000035,65535.0,65535,0.001026153564453125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0000_z008.tiff,262144,7214,7875.143,8393.0,19165.5,51566.0,61205.99700000038,65535,0.000133514404296875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z000.tiff,262144,8768,9568.0,10080.0,27174.0,63892.0,65535.0,65535,0.006969451904296875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z001.tiff,262144,8798,9493.143,10011.0,26514.0,65535.0,65535.0,65535,0.01123046875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z002.tiff,262144,8692,9476.143,9961.0,25896.0,65535.0,65535.0,65535,0.013187408447265625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z003.tiff,262144,8607,9427.0,9907.0,24935.0,65535.0,65535.0,65535,0.01676177978515625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z004.tiff,262144,8538,9442.143,9940.0,24054.0,65535.0,65535.0,65535,0.019290924072265625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z005.tiff,262144,8052,9446.143,9969.43,24165.5,65535.0,65535.0,65535,0.022594451904296875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z006.tiff,262144,8074,9385.286,9916.43,24023.0,65535.0,65535.0,65535,0.019802093505859375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z007.tiff,262144,8059,9151.429,9801.43,23692.0,65535.0,65535.0,65535,0.01546478271484375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0001_z008.tiff,262144,7722,8961.0,9739.0,23667.0,65535.0,65535.0,65535,0.011363983154296875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z000.tiff,262144,11635,12936.143,13871.0,38180.0,65535.0,65535.0,65535,0.06711196899414062,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z001.tiff,262144,11673,12915.286,13909.0,37549.0,65535.0,65535.0,65535,0.06637954711914062,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z002.tiff,262144,11732,12776.0,13768.0,37279.0,65535.0,65535.0,65535,0.07499313354492188,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z003.tiff,262144,11411,12726.286,13797.0,37006.0,65535.0,65535.0,65535,0.08433914184570312,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z004.tiff,262144,11121,12642.0,13710.0,36713.0,65535.0,65535.0,65535,0.09041595458984375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z005.tiff,262144,11493,12750.286,13780.0,36998.5,65535.0,65535.0,65535,0.09862136840820312,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z006.tiff,262144,11904,12927.143,13950.0,37716.0,65535.0,65535.0,65535,0.107452392578125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z007.tiff,262144,11403,13011.0,14072.0,38375.0,65535.0,65535.0,65535,0.113067626953125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0002_z008.tiff,262144,11449,13126.0,14153.43,38932.5,65535.0,65535.0,65535,0.11323928833007812,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z000.tiff,262144,6996,7862.143,8340.0,16223.0,59384.0,65535.0,65535,0.004360198974609375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z001.tiff,262144,7134,7862.143,8347.0,15678.0,60081.140000000014,65535.0,65535,0.00547027587890625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z002.tiff,262144,7103,7815.0,8297.0,14998.0,61836.99000000005,65535.0,65535,0.006725311279296875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z003.tiff,262144,7198,7801.286,8289.0,14544.0,64041.71000000002,65535.0,65535,0.008708953857421875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z004.tiff,262144,7147,7762.143,8263.0,14390.0,63240.57000000001,65535.0,65535,0.0081787109375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z005.tiff,262144,6950,7744.0,8222.0,14714.0,62749.140000000014,65535.0,65535,0.00762176513671875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z006.tiff,262144,7082,7782.0,8246.0,15505.5,61501.0,65535.0,65535,0.00659942626953125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z007.tiff,262144,6855,7749.0,8226.43,16358.5,59298.28000000003,65535.0,65535,0.004314422607421875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0003_z008.tiff,262144,7300,7854.143,8324.0,17203.5,57143.140000000014,65535.0,65535,0.004055023193359375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z000.tiff,262144,8033,9182.429,10283.0,30996.0,58740.0,65535.0,65535,0.00144195556640625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z001.tiff,262144,7940,9084.0,10034.0,30387.0,60800.57000000001,65535.0,65535,0.002780914306640625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z002.tiff,262144,8028,9051.0,9886.0,29481.0,65098.140000000014,65535.0,65535,0.009311676025390625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z003.tiff,262144,8054,8982.0,9791.0,28697.5,65535.0,65535.0,65535,0.0183868408203125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z004.tiff,262144,7750,8829.143,9607.0,28175.0,65535.0,65535.0,65535,0.018951416015625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z005.tiff,262144,7774,8861.0,9625.0,28726.0,65535.0,65535.0,65535,0.02164459228515625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z006.tiff,262144,7985,8832.143,9551.0,28615.0,65535.0,65535.0,65535,0.01528167724609375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z007.tiff,262144,7779,8816.715,9565.0,28899.0,64192.0,65535.0,65535,0.0055999755859375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0004_z008.tiff,262144,7916,8834.0,9584.43,28793.5,61181.57000000001,65535.0,65535,0.001041412353515625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z000.tiff,262144,16438,18333.0,20316.0,57571.5,65535.0,65535.0,65535,0.3895530700683594,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z001.tiff,262144,15956,18374.0,20334.0,57731.0,65535.0,65535.0,65535,0.40531158447265625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z002.tiff,262144,16748,18222.286,20153.86,57108.0,65535.0,65535.0,65535,0.40084075927734375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z003.tiff,262144,15660,17987.0,20028.43,57124.0,65535.0,65535.0,65535,0.4028816223144531,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z004.tiff,262144,15291,17449.572,19797.43,56837.0,65535.0,65535.0,65535,0.3967323303222656,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z005.tiff,262144,14439,17140.143,19865.43,57460.0,65535.0,65535.0,65535,0.4057960510253906,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z006.tiff,262144,14865,16970.144,19979.43,58558.5,65535.0,65535.0,65535,0.4162788391113281,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z007.tiff,262144,14939,16877.0,19904.0,59507.0,65535.0,65535.0,65535,0.425384521484375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0005_z008.tiff,262144,14688,16960.0,20063.86,60372.0,65535.0,65535.0,65535,0.43431854248046875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z000.tiff,262144,7474,8333.143,9054.0,16510.5,59780.71000000002,65535.0,65535,0.005596160888671875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z001.tiff,262144,7366,8180.0,8846.0,15908.0,63227.0,65535.0,65535,0.008453369140625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z002.tiff,262144,7206,8102.143,8715.0,15234.5,65535.0,65535.0,65535,0.010562896728515625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z003.tiff,262144,7270,7984.0,8596.0,14647.0,65535.0,65535.0,65535,0.012889862060546875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z004.tiff,262144,7048,8009.143,8595.0,14886.0,65535.0,65535.0,65535,0.0147705078125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z005.tiff,262144,7107,8027.0,8598.43,15756.0,65535.0,65535.0,65535,0.016048431396484375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z006.tiff,262144,7134,7992.0,8572.0,16562.0,65535.0,65535.0,65535,0.016292572021484375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z007.tiff,262144,7226,7988.143,8556.0,17060.0,65535.0,65535.0,65535,0.0131072998046875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0006_z008.tiff,262144,7000,7991.143,8545.0,17404.0,65056.0,65535.0,65535,0.009204864501953125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z000.tiff,262144,8613,9309.0,9877.43,33478.0,65535.0,65535.0,65535,0.06869888305664062,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z001.tiff,262144,8648,9299.143,9827.0,33374.0,65535.0,65535.0,65535,0.06600570678710938,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z002.tiff,262144,8686,9384.0,9906.43,32936.0,65535.0,65535.0,65535,0.06761550903320312,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z003.tiff,262144,8722,9409.0,9939.43,32172.0,65535.0,65535.0,65535,0.06885910034179688,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z004.tiff,262144,8518,9278.0,9790.0,32261.0,65535.0,65535.0,65535,0.0665130615234375,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z005.tiff,262144,8665,9384.429,9887.0,33004.0,65535.0,65535.0,65535,0.06902313232421875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z006.tiff,262144,8681,9438.0,9930.0,33749.0,65535.0,65535.0,65535,0.06757354736328125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z007.tiff,262144,8633,9460.143,9969.0,34076.0,65535.0,65535.0,65535,0.06177520751953125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0007_z008.tiff,262144,8612,9477.143,9992.43,34075.5,65535.0,65535.0,65535,0.056491851806640625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z000.tiff,262144,14728,16084.429,19042.43,59134.5,65535.0,65535.0,65535,0.43822479248046875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z001.tiff,262144,14247,15497.286,17891.43,59128.0,65535.0,65535.0,65535,0.4409599304199219,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z002.tiff,262144,13235,14825.286,16989.0,59323.5,65535.0,65535.0,65535,0.4434967041015625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z003.tiff,262144,12840,14338.429,16649.43,60188.5,65535.0,65535.0,65535,0.45276641845703125,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z004.tiff,262144,12906,14152.0,16310.0,60794.0,65535.0,65535.0,65535,0.4580421447753906,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z005.tiff,262144,12616,13961.429,16113.43,60512.0,65535.0,65535.0,65535,0.4531707763671875,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z006.tiff,262144,12031,13947.143,16129.0,60430.5,65535.0,65535.0,65535,0.4535560607910156,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z007.tiff,262144,12259,14043.572,16384.0,61272.0,65535.0,65535.0,65535,0.4579010009765625,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\noDOE\exp_0.125s\custom_p0008_z008.tiff,262144,12756,13960.0,16388.43,60757.0,65535.0,65535.0,65535,0.4520759582519531,cell2_ND,all,noDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z000.tiff,262144,2123,2238.0,2325.0,3260.0,4774.0,5247.857000000018,6111,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z001.tiff,262144,2150,2234.143,2323.0,3256.0,4850.0,5316.857000000018,6244,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z002.tiff,262144,2128,2240.143,2323.0,3254.0,4980.0,5481.0,6431,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z003.tiff,262144,2123,2238.0,2321.0,3245.0,5121.0,5644.5710000000545,6785,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z004.tiff,262144,2108,2236.0,2318.0,3238.0,5281.0,5827.857000000018,7598,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z005.tiff,262144,2137,2235.0,2315.0,3232.0,5343.0,5913.0,8026,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z006.tiff,262144,2140,2237.0,2318.0,3246.0,5429.0,6047.0,7068,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z007.tiff,262144,2133,2237.0,2317.0,3260.0,5459.0,6071.0,6904,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0000_z008.tiff,262144,2146,2233.0,2312.0,3265.0,5385.0,5899.0,6704,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0001_z000.tiff,262144,2137,2245.0,2333.0,3402.0,5241.0,5838.0,6583,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0001_z001.tiff,262144,2147,2250.0,2337.0,3390.0,5325.0,6019.0,7272,0.0,cell2_ND,all,withDOE,0.0139
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell2_ND\all\withDOE\exp_0.0139s\custom_p0001_z002.tiff,262144,2149,2245.0,2335.0,3381.0,5473.570000000007,6296.857000000018,7268,0.0,cell2_ND,all,withDOE,0.0139
